PC1,PC2,PC3,Preferred.Name,ER.Activity,Class_Info
-7.316612786,-2.954139441,-2.42965022,4-Cumylphenol,Weak Agonist,0
-7.280212725,-3.068969394,-2.502069725,4-Cumylphenol,Weak Agonist,0
-7.241053976,-3.137195497,-2.506437376,4-Cumylphenol,Weak Agonist,0
-7.19454774,-3.245971891,-2.516730462,4-Cumylphenol,Weak Agonist,0
-7.133122619,-3.399661825,-2.462718962,4-Cumylphenol,Weak Agonist,0
-7.079090454,-3.531142563,-2.46942078,4-Cumylphenol,Weak Agonist,0
-7.045813908,-3.59915939,-2.5059858,4-Cumylphenol,Weak Agonist,0
-6.988339352,-3.762896874,-2.510964245,4-Cumylphenol,Weak Agonist,0
-6.951100905,-3.825110763,-2.522346204,4-Cumylphenol,Weak Agonist,0
-6.892204566,-3.91307448,-2.566932012,4-Cumylphenol,Weak Agonist,0
-6.842774802,-3.950057789,-2.598093042,4-Cumylphenol,Weak Agonist,0
-6.765356896,-4.091161386,-2.620926085,4-Cumylphenol,Weak Agonist,0
-6.691451767,-4.213369351,-2.682890671,4-Cumylphenol,Weak Agonist,0
-6.651113923,-4.29984086,-2.731450995,4-Cumylphenol,Weak Agonist,0
-6.595373973,-4.373173834,-2.691231833,4-Cumylphenol,Weak Agonist,0
-6.556146115,-4.43377451,-2.69096838,4-Cumylphenol,Weak Agonist,0
-6.494705806,-4.599150205,-2.685734367,4-Cumylphenol,Weak Agonist,0
-6.422431147,-4.704046601,-2.630436727,4-Cumylphenol,Weak Agonist,0
-6.362306704,-4.852843059,-2.690891824,4-Cumylphenol,Weak Agonist,0
-6.248233414,-5.067783573,-2.84569672,4-Cumylphenol,Weak Agonist,0
-6.186022287,-5.20458601,-2.859975772,4-Cumylphenol,Weak Agonist,0
-6.137608121,-5.282091457,-2.899075265,4-Cumylphenol,Weak Agonist,0
-6.093445195,-5.305832223,-2.908528557,4-Cumylphenol,Weak Agonist,0
-6.02752123,-5.41710746,-2.903611075,4-Cumylphenol,Weak Agonist,0
-5.978457495,-5.512116115,-2.91878183,4-Cumylphenol,Weak Agonist,0
-5.927930196,-5.630992054,-2.858116041,4-Cumylphenol,Weak Agonist,0
-5.869450056,-5.71878788,-2.875422502,4-Cumylphenol,Weak Agonist,0
-5.807108501,-5.836906642,-2.908008526,4-Cumylphenol,Weak Agonist,0
-5.749258153,-5.916203742,-2.911464697,4-Cumylphenol,Weak Agonist,0
-5.696365958,-6.016923928,-2.914950232,4-Cumylphenol,Weak Agonist,0
-5.647718002,-6.11975466,-2.94271803,4-Cumylphenol,Weak Agonist,0
-5.585135197,-6.244990908,-2.958720639,4-Cumylphenol,Weak Agonist,0
-5.512976218,-6.384847991,-2.945403717,4-Cumylphenol,Weak Agonist,0
