ETOH_feed,Solvent_flowrate,Solvent_T,Reflux_ratio1,reflux_ratio2,Purity,Q_R1,Q_R2,QC1,QC2,QC3
0.849703333,107.2233333,50.09,2.765833333,2.290833333,0.952169581,14107.1158,3838.0653,-11444.3161,-2972.95151,-2919.94834
0.91219,55.65666667,59.81,0.7075,2.655833333,0.999241879,6463.62591,4109.62573,-5155.93622,-3383.42179,-1431.30565
0.803683333,50.99,37.89,2.7425,1.379166667,0.906951589,12964.8234,2702.92385,-11441.2015,-2147.83393,-1484.50291
0.850656667,58.78333333,46.27,0.635833333,0.924166667,0.953096593,6605.23456,2347.10951,-4970.70177,-1738.27392,-1634.90618
0.86695,99.19666667,37.21,2.830833333,0.845833333,0.968952876,14297.1248,2498.43196,-11615.8218,-1674.08412,-2891.41905
0.847796667,70.73,46.59,2.255833333,0.754166667,0.950308705,11784.3138,2268.90914,-9896.86943,-1586.88091,-1961.93262
0.862356667,64.85,54.91,2.9975,0.739166667,0.964491639,13809.0934,2219.51214,-12128.4447,-1572.63341,-1715.06779
0.869896667,74.97666667,50.61,2.339166667,0.859166667,0.971811495,12062.8162,2388.38266,-10121.094,-1681.57064,-2033.42872
0.89529,102.65,51.23,1.995833333,0.615833333,0.996340496,11606.0405,2303.42442,-9049.74569,-1473.8813,-2760.23857
0.802643333,99.57,48.03,1.224166667,2.890833333,0.905922034,9305.34874,4346.07525,-6800.42977,-3513.34966,-2744.00032
0.850396667,69.47,55.21,1.504166667,2.6175,0.952845672,9376.81677,3943.1255,-7609.45309,-3265.42758,-1836.82686
0.87943,94.67,44.95,2.1775,2.994166667,0.98104254,12081.1411,4416.77436,-9618.99214,-3606.26998,-2654.17795
0.892603333,87.11,40.77,0.610833333,2.160833333,0.993744024,7215.73642,3627.96977,-4867.87112,-2854.33686,-2497.76793
0.907856667,93.97,33.11,0.655833333,1.979166667,0.999940496,7461.90328,3698.47662,-4999.45728,-2751.38021,-2803.77508
0.906903333,93.64333333,35.37,0.7575,1.2925,0.999947333,7744.56484,3046.39319,-5306.37651,-2116.91735,-2760.85477
0.81157,106.57,56.99,2.034166667,1.990833333,0.914745967,11786.9752,3564.62242,-9266.26243,-2702.63139,-2786.49772
0.917823333,81.83666667,47.95,2.905833333,0.6625,0.999807615,13655.7583,2536.45048,-11792.8081,-1543.91407,-2253.28604
0.812003333,98.07666667,45.97,2.134166667,1.9925,0.915173716,12075.5453,3528.79051,-9571.12171,-2703.4573,-2733.40166
0.814083333,78.85,33.89,0.685833333,1.485833333,0.917224723,7356.61683,2975.66846,-5146.83183,-2245.57171,-2342.84401
0.859756667,53.41666667,58.81,0.6925,1.550833333,0.9619606,6557.42177,2875.42429,-5136.83245,-2302.71425,-1381.76361
0.859843333,76.00333333,32.21,2.640833333,1.290833333,0.96204783,13224.4543,2783.9345,-11049.9265,-2069.74628,-2277.22499
0.81547,85.47666667,53.27,2.6875,2.295833333,0.918593509,13373.3388,3741.60171,-11255.8372,-2976.06559,-2285.66653
0.868423333,59.62333333,40.39,0.824166667,2.9875,0.970380162,7242.53555,4214.6469,-5530.19142,-3598.83888,-1713.61905
0.800043333,92.43,40.61,1.944166667,1.6975,0.903347701,11450.8941,3236.19016,-9004.88828,-2437.27738,-2651.90036
0.84511,41.28333333,31.89,1.550833333,2.814166667,0.947684655,9123.17977,3921.8855,-7756.54637,-3441.99751,-1239.78138
0.864436667,89.53666667,42.31,0.735833333,0.8475,0.966508883,7638.77454,2454.57837,-5265.15493,-1673.4647,-2541.48792
0.887576667,66.57666667,54.29,2.244166667,0.585833333,0.988909973,11541.6905,2091.49474,-9810.13373,-1435.7956,-1765.28008
0.878823333,60.41666667,40.81,1.859166667,2.944166667,0.980455839,10385.9036,4180.84027,-8656.02421,-3559.79078,-1732.53489
0.816423333,50.19666667,35.17,0.930833333,2.1275,0.919532896,7423.76273,3372.30617,-5893.01469,-2822.75139,-1482.45341
0.835923333,105.2166667,52.45,2.075833333,1.449166667,0.938696218,11937.401,3070.07803,-9364.03726,-2215.08668,-2824.77757
0.82925,43.47666667,46.61,1.075833333,2.490833333,0.932150832,7637.028,3648.09077,-6325.08497,-3150.33864,-1207.96359
0.887923333,70.59,46.67,1.045833333,1.464166667,0.989242043,8084.19621,2909.09696,-6186.20417,-2225.4754,-1959.7022
0.857503333,50.52333333,39.11,1.040833333,0.929166667,0.959770047,7716.4803,2293.34698,-6195.82284,-1742.1909,-1460.99042
0.92597,107.27,34.65,1.454166667,1.139166667,0.999980247,9912.0237,3255.3356,-7409.66642,-1979.47647,-3174.44747
0.884283333,48.42333333,45.85,1.714166667,0.510833333,0.98573164,9646.40454,1899.75306,-8211.07829,-1365.8701,-1348.47485
0.83159,90.05,54.41,1.515833333,1.199166667,0.934447484,9869.23721,2774.88157,-7663.45743,-1988.65779,-2389.7189
0.89633,45.11,34.53,0.880833333,0.710833333,0.997337885,7132.27868,2054.82194,-5680.81649,-1545.20081,-1335.46909
0.875356667,69.28333333,30.03,2.939166667,1.639166667,0.977101901,13971.3554,3059.23649,-11931.1388,-2383.15104,-2099.2493
0.864003333,77.87,49.85,0.834166667,1.274166667,0.966089119,7575.02655,2779.25155,-5563.71872,-2054.88241,-2122.76414
0.870676667,104.33,35.19,1.704166667,1.4575,0.972567332,11037.7247,3073.7765,-8195.56515,-2222.46625,-3078.15766
0.80897,76.42333333,44.99,1.349166667,2.889166667,0.91217834,9196.73123,4228.52749,-7176.71223,-3510.7505,-2142.31373
0.91947,54.72333333,50.51,2.644166667,1.410833333,0.998872315,12320.2098,3004.09509,-11004.2395,-2230.891,-1487.0983
0.852563333,96.63,42.01,0.5225,0.969166667,0.954951721,7167.34224,2598.35523,-4625.23196,-1783.38755,-2747.96389
0.864263333,48.93666667,47.21,0.9675,2.5425,0.966342892,7395.96421,3737.3136,-5967.94857,-3197.08644,-1355.09799
0.92519,68.30333333,33.85,2.795833333,2.6075,0.99957181,13150.7882,4275.61672,-11461.0664,-3330.69845,-2031.04762
0.821363333,82.21,34.75,1.9225,1.545833333,0.924398672,11197.1261,3047.86004,-8913.94035,-2299.8791,-2432.00041
0.836616667,80.99666667,33.67,2.9025,1.275833333,0.93937562,14151.2206,2797.74933,-11879.6679,-2056.67414,-2408.76946
0.911583333,45.76333333,38.05,2.355833333,2.8575,0.997796157,11432.2206,4206.84411,-10135.1275,-3570.45944,-1331.70533
0.83653,109.6966667,36.53,1.5375,0.8125,0.939290367,10668.9517,2513.03848,-7724.5412,-1647.55134,-3205.61262
0.918083333,98.63666667,36.89,1.1725,2.229166667,0.999969859,8928.91228,4110.64858,-6559.2804,-2991.21013,-2886.9733
0.82795,42.82333333,49.11,1.960833333,1.040833333,0.930874569,10305.273,2334.39841,-9023.19224,-1842.41475,-1172.69246
0.86721,82.91,34.43,0.935833333,0.775833333,0.969203207,8188.77537,2356.16267,-5869.64858,-1608.27202,-2452.73949
0.806023333,80.95,53.73,1.4325,1.809166667,0.909266027,9445.57444,3278.78831,-7434.13981,-2537.06488,-2158.47444
0.857243333,98.87,30.05,2.684166667,0.725833333,0.959517831,13961.8981,2387.95499,-11185.2164,-1567.93463,-2985.62432
0.917476667,73.11,35.35,2.739166667,1.3675,0.999681838,13126.3779,3115.39475,-11289.7991,-2193.19086,-2156.69654
0.845023333,77.07666667,44.33,1.010833333,1.924166667,0.947599173,8168.1284,3361.44104,-6114.60148,-2640.50421,-2167.98412
0.83939,49.54333333,42.45,0.584166667,2.304166667,0.942088594,6289.00948,3526.81407,-4820.70014,-2982.08271,-1408.21197
0.86461,59.15666667,41.05,0.570833333,0.825833333,0.966675459,6459.29342,2260.80571,-4764.58843,-1649.83362,-1692.42697
0.88463,42.26333333,39.21,2.730833333,0.959166667,0.986066894,12641.4179,2256.11661,-11286.2273,-1768.76689,-1221.70934
0.818503333,47.35,36.55,0.7225,1.214166667,0.92158197,6714.6349,2526.62369,-5255.76264,-1998.89124,-1388.09394
0.88177,109.1366667,53.97,1.899166667,2.105833333,0.983304008,11425.9055,3679.1222,-8773.69488,-2806.41357,-2905.56617
0.838003333,84.07666667,35.39,1.430833333,1.9825,0.940733348,9724.04988,3451.66377,-7398.42723,-2693.50048,-2479.59109
0.880383333,70.45,43.93,2.0475,2.549166667,0.9819642,11146.0579,3887.31885,-9224.28642,-3203.82532,-1986.3434
0.834276667,88.93,47.75,1.0175,1.8275,0.937081706,8418.11657,3336.41088,-6143.3719,-2554.12227,-2453.9923
0.882376667,107.3633333,56.87,2.7075,2.100833333,0.983890598,13782.5866,3667.21095,-11219.0199,-2801.77129,-2809.4221
0.871543333,99.47666667,36.81,2.7525,2.940833333,0.973407948,14067.3931,4390.76333,-11371.4598,-3558.42655,-2912.77073
0.887143333,46.74333333,46.83,2.514166667,2.104166667,0.988492207,12022.5802,3325.03261,-10627.2076,-2801.59471,-1297.0482
0.88567,86.50333333,58.77,0.8575,0.895833333,0.987066308,7706.82974,2483.17685,-5618.44486,-1716.09596,-2234.39666
0.82977,83.14333333,45.43,1.879166667,2.725833333,0.932661557,10945.009,4117.50053,-8772.25647,-3363.71477,-2324.89925
0.840256667,102.6033333,34.87,1.185833333,1.295833333,0.942938638,9444.02528,2920.31698,-6650.82656,-2077.05363,-3031.53922
0.842336667,49.12333333,43.41,1.170833333,2.625833333,0.944973541,8056.62689,3813.92383,-6603.4115,-3272.27903,-1389.09308
0.803336667,88.27666667,47.29,0.915833333,2.1925,0.906607956,8114.27919,3662.50605,-5857.17101,-2883.0585,-2442.65011
0.91609,85.19666667,43.27,1.374166667,2.284166667,0.99993636,9180.67099,4042.29636,-7168.1748,-3041.923,-2410.70578
0.811743333,100.83,30.49,0.529166667,2.189166667,0.914914179,7476.45553,3718.60969,-4669.967,-2880.84314,-3047.97354
0.90335,40.91,35.13,1.909166667,1.584166667,0.997055226,10066.5114,2916.07672,-8787.0715,-2380.63213,-1208.41482
0.814776667,102.5566667,43.35,2.694166667,1.729166667,0.91790984,13928.883,3311.22312,-11277.1991,-2466.66615,-2899.06074
0.89269,42.59,38.13,2.9725,1.370833333,0.993838462,13376.4947,2630.28734,-12004.2595,-2139.97778,-1238.47844
0.920596667,106.99,55.19,2.775833333,1.8575,0.999959987,13622.5776,3854.94463,-11400.0555,-2646.66951,-2828.47806
0.806456667,43.75666667,32.19,2.189166667,2.1175,0.90969464,11153.1612,3313.49129,-9746.09,-2813.5431,-1311.97898
0.82639,64.71,48.77,1.795833333,0.7525,0.92934193,10250.3222,2230.68052,-8522.06657,-1584.58077,-1773.5395
0.82821,41.75,34.35,1.1775,2.600833333,0.931129706,7991.75302,3733.26288,-6635.75164,-3249.54637,-1238.28661
0.907596667,67.93,37.39,1.330833333,1.424166667,0.999776864,8850.04107,3014.34557,-7037.50334,-2238.20712,-1982.80679
0.84537,58.03666667,57.15,1.1425,0.855833333,0.947938258,8033.09572,2280.39009,-6514.6795,-1676.73148,-1515.33647
0.836963333,52.25,35.09,1.724166667,2.2975,0.939715077,9875.51417,3540.78562,-8292.31533,-2976.17411,-1543.7558
0.85317,50.80333333,41.59,2.955833333,1.830833333,0.955550288,13522.314,3109.11431,-12016.3355,-2555.17017,-1450.59813
0.874663333,90.93666667,42.87,2.329166667,0.759166667,0.976430384,12487.0028,2381.39566,-10084.4685,-1595.17509,-2571.70165
0.822576667,51.41,57.49,0.884166667,1.2325,0.925592051,7128.00536,2573.64497,-5746.02001,-2015.60397,-1340.38285
0.913403333,57.71,52.51,2.6225,1.714166667,0.999076043,12334.6111,3269.49326,-10938.4962,-2513.17207,-1550.28247
0.900836667,85.71,41.39,2.645833333,0.8175,0.999847947,13280.821,2450.99411,-11007.7354,-1659.73845,-2445.47822
0.816596667,106.71,59.77,2.430833333,2.179166667,0.919704103,12949.1703,3735.13622,-10470.8561,-2872.2942,-2743.51487
0.87709,51.78333333,40.21,1.249166667,2.9425,0.978778452,8357.0688,4119.35774,-6810.84435,-3558.02823,-1489.74584
0.813216667,109.51,37.95,1.984166667,2.520833333,0.916371004,12020.6709,4055.1001,-9111.62036,-3180.3918,-3187.09238
0.866776667,49.63666667,46.41,2.365833333,2.239166667,0.968784647,11655.276,3468.88608,-10206.0834,-2923.46831,-1380.57306
0.873103333,60.32333333,31.35,2.309166667,1.770833333,0.974919556,11838.1572,3121.51228,-10025.942,-2501.42391,-1816.03004
0.912363333,62.19,58.19,1.255833333,0.505833333,0.999674371,8247.41847,2175.97852,-6811.15981,-1397.22847,-1612.11423
0.906383333,101.2966667,40.01,2.690833333,1.9525,0.999938707,13702.7789,3687.14067,-11143.457,-2723.00566,-2916.09499
0.846236667,88.51,42.27,1.7925,2.5725,0.948785221,10834.0121,4006.53846,-8490.17128,-3225.70037,-2517.85845
0.87449,80.62333333,58.95,2.559166667,2.469166667,0.976262639,12741.5487,3872.55744,-10781.4111,-3132.11876,-2083.92949
0.894163333,72.64333333,59.47,2.265833333,1.154166667,0.995256547,11666.8132,2641.39086,-9866.86118,-1946.44087,-1870.42564
0.80143,82.95666667,59.63,2.889166667,0.635833333,0.904721117,13868.9857,2229.43195,-11893.0646,-1483.97664,-2127.72948
0.90673,47.39666667,52.93,2.6775,1.499166667,0.997716106,12363.0745,2926.62569,-11106.7303,-2308.87234,-1270.07187
0.843203333,85.89666667,51.13,1.3925,1.2125,0.945820919,9440.70731,2766.15175,-7276.8819,-2000.17799,-2323.86651
0.818156667,74.04333333,36.91,2.440833333,1.349166667,0.921241308,12560.236,2825.47177,-10499.2576,-2122.12585,-2166.07384
0.849356667,85.99,51.79,1.974166667,0.649166667,0.951831191,11197.8878,2257.0684,-9038.8597,-1496.58367,-2311.292
0.88411,105.59,41.77,2.470833333,2.525833333,0.985564547,13273.6677,4043.12203,-10500.4331,-3184.6031,-3011.47564
0.926143333,66.01666667,49.25,1.410833333,1.895833333,0.999782857,8762.63575,3600.37262,-7279.03698,-2672.92114,-1807.10887
0.807583333,62.37666667,38.57,0.520833333,0.509166667,0.910806209,6418.46386,1995.52678,-4647.01393,-1366.79147,-1804.69773
0.88723,45.62333333,41.67,0.805833333,0.634166667,0.98857209,6870.3139,1989.62646,-5461.01594,-1476.27014,-1300.78203
0.849096667,61.30333333,48.17,2.340833333,0.600833333,0.951577617,11822.9834,2071.68267,-10153.5421,-1448.26323,-1684.82564
0.898843333,40.39666667,57.59,2.6725,2.854166667,0.995793044,12253.0001,4036.10295,-11094.6457,-3530.13728,-1053.10729
0.835836667,99.43,42.43,2.080833333,2.8125,0.938611321,11976.7996,4274.77092,-9379.36348,-3442.7066,-2826.0241
0.80949,55.70333333,58.67,2.019166667,1.0475,0.912692173,10672.0902,2437.37006,-9222.93777,-1849.12684,-1441.58159
0.920423333,68.58333333,54.49,2.0025,0.630833333,0.999745564,10580.2614,2418.74659,-9065.48348,-1511.95526,-1819.15952
0.803423333,90.65666667,59.39,1.6525,2.1725,0.906694175,10248.679,3656.20539,-8109.23881,-2865.17644,-2336.56637
0.92831,93.55,30.51,0.534166667,0.704166667,0.999933626,6868.98032,2769.7727,-4632.18238,-1576.66845,-2825.22759
0.83081,104.5633333,43.79,2.7975,1.070833333,0.933682397,14266.1869,2725.62749,-11568.685,-1875.73039,-2945.26589
0.844243333,108.5766667,30.11,2.054166667,0.9625,0.946837763,12311.8737,2644.55468,-9288.11471,-1779.9722,-3281.84333
0.808363333,109.1833333,35.55,0.615833333,2.459166667,0.911577112,7876.05178,3998.08206,-4936.79141,-3124.75791,-3217.31106
0.85655,59.11,37.77,2.9225,2.080833333,0.958842928,13630.3642,3393.15335,-11909.8693,-2780.96654,-1722.27957
0.85889,87.15666667,38.33,2.574166667,2.454166667,0.961120374,13217.7918,3892.99824,-10848.9367,-3118.92347,-2531.81125
0.850743333,63.26333333,43.23,1.129166667,2.750833333,0.953183456,8229.22931,4024.93349,-6469.6507,-3385.47572,-1790.63183
0.84823,102.09,48.37,2.1275,2.7075,0.950731628,12077.8844,4191.87279,-9506.24077,-3348.18108,-2807.91259
0.813043333,101.81,51.27,1.090833333,2.2425,0.916199568,8892.52683,3771.10175,-6384.1374,-2929.00069,-2753.86683
0.884543333,76.65666667,47.53,0.6525,1.589166667,0.985975775,7019.31894,3056.75426,-4999.16542,-2338.46769,-2117.90542
0.846583333,89.81666667,53.07,2.500833333,1.230833333,0.949123973,12867.5865,2802.32235,-10643.2702,-2017.09519,-2402.54892
0.817723333,75.91,52.69,1.549166667,0.6925,0.92081425,9699.114,2242.88716,-7778.89074,-1532.64432,-2032.22574
0.85395,101.53,42.09,0.860833333,0.840833333,0.956308211,8310.88732,2504.25246,-5651.97447,-1670.22014,-2883.28455
0.84459,55.61,45.01,1.614166667,1.2175,0.947176519,9526.4086,2590.15434,-7949.66325,-2002.30016,-1558.10542
0.924323333,99.24333333,45.51,0.609166667,2.8625,0.999948467,7036.39443,4768.76418,-4858.58305,-3569.35282,-2774.04376
0.875616667,72.08333333,34.61,1.5325,0.5775,0.977352882,9729.24528,2116.7976,-7670.3094,-1429.59756,-2128.67312
0.892083333,71.10333333,55.67,1.165833333,1.8225,0.99325181,8356.42839,3235.47734,-6545.3791,-2548.49637,-1874.44773
0.80429,43.24333333,54.39,2.634166667,1.790833333,0.907551836,12356.7332,3014.5923,-11109.1382,-2518.84331,-1148.91592
0.917303333,62.84333333,55.31,2.444166667,0.5825,0.999465512,11829.5413,2298.43953,-10399.4204,-1467.87853,-1658.63617
0.895636667,72.41,43.15,2.6325,2.214166667,0.996674663,12952.819,3596.57379,-10972.4383,-2901.76657,-2050.12756
0.833063333,84.73,55.85,2.015833333,2.4925,0.935892811,11257.047,3915.20929,-9184.75553,-3153.35656,-2231.49378
0.90569,61.11666667,30.63,1.3325,1.454166667,0.999608973,8791.22114,2966.65976,-7042.70206,-2260.93714,-1846.42164
0.822836667,98.31,46.65,1.9425,1.4525,0.925848319,11475.9513,3042.57866,-8973.23705,-2217.30401,-2728.39986
0.817896667,94.48333333,41.19,1.065833333,0.549166667,0.920984639,8795.80112,2205.8346,-6303.84413,-1412.97829,-2685.83874
0.80533,73.48333333,57.95,2.710833333,2.059166667,0.908580549,13146.4646,3462.94038,-11341.9638,-2762.04854,-1910.90019
0.86097,98.96333333,37.51,1.194166667,1.164166667,0.96314246,9327.26179,2785.22669,-6658.33776,-1958.41416,-2883.83884
0.870936667,41.00333333,57.01,1.389166667,1.630833333,0.972819395,8451.34122,2851.81579,-7240.64212,-2374.43712,-1072.46163
0.875443333,76.79666667,49.77,1.054166667,1.4225,0.977183891,8214.78256,2907.18278,-6221.71818,-2188.3659,-2094.81457
0.828816667,92.99,31.75,2.4825,2.149166667,0.931725676,13204.5532,3646.40831,-10611.7958,-2844.29122,-2793.51414
0.886796667,86.92333333,32.51,1.350833333,1.759166667,0.988156365,9559.66043,3264.70175,-7109.52175,-2492.39538,-2601.01458
0.84199,56.96333333,50.07,2.464166667,1.5675,0.944634956,12097.8424,2915.37165,-10538.0333,-2317.91855,-1551.65233
0.92545,81.13666667,42.55,2.685833333,1.299166667,0.999837888,12973.0074,3188.18803,-11128.5203,-2124.68812,-2304.33248
0.841816667,71.85,47.37,0.524166667,1.514166667,0.944460547,6538.05237,2961.6279,-4636.69511,-2270.6005,-1986.92339
0.926923333,101.3433333,54.73,0.889166667,2.039166667,0.999969996,7750.89976,4049.89924,-5703.87109,-2805.98889,-2686.88856
0.92207,42.35666667,35.25,1.135833333,0.7175,0.998192136,7650.21869,2240.23241,-6450.18733,-1587.61705,-1250.0232
0.880123333,49.59,40.57,2.8375,0.529166667,0.98171324,13113.6119,1925.11247,-11615.8779,-1382.44661,-1421.27853
0.863136667,105.7766667,59.23,1.534166667,1.6025,0.965248936,10170.0421,3210.84276,-7687.91414,-2352.99984,-2727.44268
0.916523333,41.42333333,37.81,1.3375,1.6625,0.997872879,8250.70221,3081.426,-7059.54891,-2464.28473,-1206.81192
0.909676667,88.37,48.27,2.4475,2.3375,0.999899017,12504.4755,4026.87918,-10408.8412,-3086.10477,-2432.1378
0.80767,102.37,47.17,0.9975,1.210833333,0.910893422,8688.23094,2842.5666,-6103.40608,-2000.7341,-2831.42737
0.903783333,75.86333333,40.55,2.389166667,2.9225,0.999765709,12239.5915,4383.21616,-10232.9129,-3600.43408,-2178.42383
0.924583333,95.51,57.81,1.219166667,2.209166667,0.999967508,8616.11219,4139.37725,-6700.17709,-2965.99379,-2486.02415
0.900316667,100.27,55.89,2.379166667,2.369166667,0.999947382,12606.3419,3918.40277,-10202.457,-3061.64339,-2639.79637
0.92441,41.61,43.17,2.284166667,1.760833333,0.997247529,11043.2639,3204.25076,-9919.4578,-2546.51637,-1178.2004
0.80741,58.97,49.47,1.4775,1.0375,0.910636928,9166.29053,2450.69315,-7570.30207,-1840.34213,-1611.12628
0.84927,40.21,59.45,2.145833333,2.2125,0.951746777,10734.2313,3370.03182,-9560.67902,-2899.15285,-1036.32616
0.876916667,85.66333333,42.23,1.9075,0.9525,0.978611335,11092.9537,2530.155,-8804.57368,-1766.72407,-2434.07641
0.928656667,58.22333333,45.47,2.264166667,1.9675,0.999373134,11225.5281,3597.34052,-9856.05711,-2733.91433,-1627.95831
0.871283333,77.45,31.03,0.625833333,2.0375,0.973150305,7154.77772,3465.72156,-4927.11286,-2742.65996,-2335.23277
0.92129,87.95,30.87,2.260833333,2.2525,0.999914281,12022.5695,4089.19937,-9845.23065,-3009.67883,-2654.33648
0.919643333,40.35,39.27,1.0625,1.910833333,0.997724196,7377.65752,3311.59507,-6229.19027,-2691.46887,-1166.61863
0.83393,89.95666667,58.73,1.695833333,1.929166667,0.936742488,10352.4746,3433.22035,-8209.27783,-2645.8084,-2327.69562
0.911496667,44.55,44.83,0.6575,1.919166667,0.99783747,6234.95533,3324.84972,-5005.96266,-2702.03274,-1249.98495
0.91583,89.02333333,50.71,0.964166667,0.7725,0.999947153,7924.1267,2667.83206,-5930.31478,-1646.23743,-2413.19916
0.820583333,42.40333333,53.99,2.205833333,1.5475,0.923631018,11018.5901,2788.18609,-9779.11977,-2299.32065,-1129.18978
0.891736667,101.39,32.97,2.5275,0.765833333,0.992919864,13471.1704,2435.50885,-10660.929,-1603.90954,-3017.9367
0.804896667,63.91666667,43.49,1.839166667,1.995833333,0.908151907,10435.6353,3347.86452,-8678.2514,-2704.48784,-1806.32022
0.921376667,96.02333333,52.33,2.990833333,0.7325,0.999916909,14091.9578,2747.03512,-12049.2581,-1608.80006,-2578.36624
0.822663333,105.9633333,37.45,2.680833333,1.0925,0.925677889,14056.4243,2751.18628,-11225.0538,-1895.35563,-3087.5192
0.816336667,97.19,58.13,1.7775,1.494166667,0.919447752,10777.4174,3075.05342,-8477.17864,-2254.65851,-2522.99847
0.83133,102.9766667,59.79,0.515833333,2.155833333,0.934186847,7019.85145,3697.97258,-4617.59018,-2850.93056,-2647.24596
0.81261,59.25,58.03,2.300833333,0.595833333,0.915772486,11603.0213,2053.61171,-10079.2948,-1443.47463,-1537.07049
0.867643333,102.2766667,38.91,1.749166667,1.3425,0.969625294,11066.7475,2961.02978,-8335.25514,-2118.89271,-2959.39712
0.926836667,103.5833333,31.63,1.239166667,2.785833333,0.9999775,9218.6427,4754.81794,-6760.54975,-3494.43742,-3114.42948
0.915916667,43.05666667,33.71,2.964166667,2.6825,0.996500965,13217.2238,4047.24008,-11974.6042,-3407.48146,-1281.27905
0.895203333,85.15,45.03,2.0375,0.679166667,0.996257241,11422.6873,2280.08383,-9175.71669,-1522.85285,-2379.02188
0.854816667,74.69666667,53.43,1.594166667,2.9675,0.957154404,9775.92926,4289.46775,-7878.43341,-3581.34021,-1995.9302
0.917736667,51.83,38.55,1.8025,2.450833333,0.999053808,9837.6166,3924.94779,-8462.46735,-3193.89283,-1504.25261
0.86669,101.5766667,43.97,2.0225,0.915833333,0.96870025,11800.2985,2572.42228,-9165.1174,-1736.84568,-2856.69223
0.856376667,83.00333333,34.19,1.925833333,0.515833333,0.958673895,11204.5188,2119.86232,-8883.90023,-1379.11076,-2450.42775
0.802036667,74.60333333,57.13,2.9575,2.6375,0.905321783,13937.0515,3991.19,-12101.0723,-3283.68371,-1949.93234
0.828383333,85.52333333,41.37,0.759166667,2.839166667,0.931298663,7640.84827,4232.05807,-5360.81409,-3466.02313,-2444.85184
0.901096667,41.47,53.77,2.8625,1.319166667,0.995889011,12849.2108,2666.03915,-11668.3536,-2133.44362,-1105.74444
0.821276667,109.8833333,41.41,2.974166667,1.820833333,0.924313451,14984.4667,3425.08093,-12121.7703,-2549.87219,-3138.83098
0.884196667,109.4633333,55.09,0.855833333,2.474166667,0.985643702,8255.75992,4012.74275,-5614.51558,-3138.26983,-2895.4452
0.89659,107.69,59.15,0.790833333,2.855833333,0.997584237,7946.52177,4349.65838,-5408.84165,-3482.15742,-2779.87091
0.85187,67.09,37.19,0.8275,1.245833333,0.954281226,7458.44465,2690.92493,-5552.21676,-2028.54166,-1959.82376
0.839563333,106.5233333,30.53,2.2275,1.0675,0.942260731,12783.0541,2730.97179,-9821.16345,-1873.11333,-3214.81446
0.925623333,58.73666667,38.73,0.784166667,1.515833333,0.999578251,6843.90009,3172.46048,-5387.15474,-2322.5785,-1702.85706
0.88489,54.81666667,49.87,1.005833333,0.799166667,0.986315536,7600.81878,2206.95351,-6067.71578,-1625.46739,-1493.73273
0.846756667,55.09666667,52.53,2.409166667,2.225833333,0.949293293,11866.6297,3496.43828,-10364.3513,-2911.61339,-1479.94409
0.810443333,90.51666667,43.31,2.8525,0.5125,0.913633707,14132.8775,2153.42005,-11767.1453,-1379.82098,-2542.49282
0.851783333,56.68333333,46.25,0.7175,1.564166667,0.954196181,6808.98844,2910.41264,-5218.08614,-2314.88257,-1577.61789
0.910803333,92.05666667,49.21,0.9775,2.614166667,0.999953091,8115.45726,4322.74502,-5970.56589,-3343.77222,-2520.24423
0.825783333,92.19666667,37.05,2.5825,2.465833333,0.928745801,13418.6832,3928.3301,-10920.7817,-3129.72137,-2696.09203
0.822923333,70.21666667,37.03,0.6375,2.375833333,0.925931871,6964.92228,3729.52161,-4993.57027,-3047.46723,-2053.79435
0.89503,80.01666667,39.19,2.140833333,0.805833333,0.996090564,11689.6841,2367.9786,-9488.08868,-1634.55196,-2310.02974
0.897456667,75.07,31.15,1.889166667,1.064166667,0.998424736,10903.0924,2574.04885,-8724.94256,-1865.67948,-2260.58381
0.92181,83.47,55.51,1.094166667,2.530833333,0.999935144,8079.74778,4314.84962,-6322.8105,-3266.05606,-2203.10908
0.865303333,45.67,50.87,2.7475,0.7125,0.967354348,12702.6336,2060.76575,-11365.579,-1546.76325,-1237.45743
0.885236667,90.42333333,42.61,2.094166667,2.874166667,0.986652026,11757.6137,4288.14632,-9359.48444,-3497.83529,-2567.68413
0.915396667,53.74333333,51.05,0.839166667,2.120833333,0.999277793,6878.96616,3622.09854,-5553.44835,-2889.46011,-1456.10855
0.914616667,62.09666667,30.23,1.440833333,2.899166667,0.999654741,9050.73676,4411.57079,-7369.74837,-3609.96557,-1880.31556
0.870503333,57.05666667,31.79,1.205833333,2.110833333,0.97239889,8416.50232,3406.26947,-6685.41616,-2807.93978,-1714.0865
0.87475,73.06333333,36.33,2.914166667,0.610833333,0.976514514,13919.2922,2152.71857,-11856.3661,-1459.3904,-2139.16076
0.83263,83.89,38.39,2.770833333,1.435833333,0.935467934,13765.9612,2957.38326,-11484.7547,-2200.91694,-2435.0739
0.899883333,50.15,39.75,0.7375,2.7475,0.99875458,6741.11436,3982.74418,-5246.87192,-3412.95919,-1446.25308
0.853083333,81.04333333,42.07,1.274166667,2.4575,0.955465087,9082.58553,3864.28178,-6908.15435,-3121.61952,-2307.99002
0.87267,81.41666667,42.67,1.590833333,1.629166667,0.974499203,10032.4963,3118.85051,-7850.0303,-2374.88997,-2310.40952
